Reading, Time (micro), X Coord, Y Coord
859,9938292,0.501416,0.508292
860,9950223,0.501483,0.508285
861,9961081,0.501324,0.508303
862,9971556,0.501116,0.508169
863,9983609,0.500866,0.507762
864,9994318,0.500683,0.507592
865,10005070,0.500404,0.507383
866,10016937,0.500171,0.507655
867,10027636,0.499939,0.507445
868,10038370,0.499754,0.507565
869,10050133,0.499635,0.507518
870,10061093,0.499383,0.507751
871,10071698,0.499097,0.507728
872,10083617,0.498765,0.507766
873,10094221,0.498903,0.507406
874,10104745,0.499034,0.507044
875,10116660,0.499061,0.50642
876,10127701,0.499843,0.506216
877,10138289,0.501802,0.505767
878,10150047,0.504725,0.505406
879,10160896,0.506496,0.504554
880,10171701,0.507856,0.503824
881,10183393,0.509102,0.502751
882,10194015,0.51039,0.50181
883,10204862,0.511551,0.500928
884,10216877,0.512473,0.500195
885,10227611,0.51352,0.499861
886,10237928,0.514513,0.499436
887,10249784,0.51541,0.499084
888,10261047,0.516452,0.498565
889,10271421,0.51749,0.498183
890,10283307,0.518462,0.49765
891,10294430,0.519332,0.497178
892,10304761,0.520094,0.49673
893,10316627,0.520724,0.496423
894,10327438,0.520731,0.496052
895,10338141,0.520706,0.495481
896,10350072,0.520761,0.494933
897,10360725,0.521197,0.494421
898,10371255,0.521589,0.494101
899,10383284,0.521835,0.493575
900,10394045,0.521937,0.493286
901,10404918,0.521924,0.492796
902,10416522,0.52177,0.492589
903,10427363,0.521092,0.491879
904,10437939,0.519792,0.491433
905,10450345,0.51838,0.491082
906,10460784,0.517102,0.490988
907,10471065,0.515893,0.490767
908,10483242,0.514948,0.490484
909,10493943,0.514056,0.49017
910,10504622,0.513326,0.490114
911,10516486,0.512562,0.49015
912,10527426,0.511709,0.49037
913,10537832,0.51085,0.490384
914,10549916,0.510089,0.490301
915,10560524,0.509463,0.49024
916,10571146,0.508835,0.49006
917,10583189,0.508252,0.489936
918,10593816,0.507921,0.489775
919,10604721,0.507662,0.489451
920,10616418,0.507264,0.489114
921,10627152,0.508892,0.490246
922,10637608,0.516339,0.493712
923,10649558,0.535515,0.499838
924,10660555,0.569302,0.507457
925,10671169,0.611878,0.518062
926,10682978,0.651932,0.530532
927,10694026,0.685187,0.542198
928,10704589,0.711885,0.552556
929,10716370,0.734442,0.561081
930,10727243,0.753555,0.56869
931,10737820,0.769018,0.575272
932,10749568,0.781686,0.581472
933,10760418,0.792339,0.58708
934,10771139,0.801568,0.59228
935,10782798,0.809747,0.596917
936,10793658,0.816866,0.600887
937,10804391,0.823194,0.604482
938,10816197,0.828457,0.607717
939,10827271,0.833272,0.61063
940,10837687,0.8373,0.613215
941,10849416,0.840628,0.615908
942,10860333,0.843193,0.618229
943,10871125,0.84558,0.620213
944,10882603,0.847622,0.622123
945,10893685,0.850046,0.624316
946,10904326,0.852039,0.626484
947,10915893,0.854272,0.628229
948,10926995,0.856202,0.629821
949,10937595,0.858082,0.631266
950,10949330,0.859441,0.632743
951,10960285,0.860214,0.63436
952,10970821,0.860886,0.636068
953,10982604,0.861251,0.63784
954,10993576,0.861629,0.639169
955,11004301,0.861824,0.640278
956,11016216,0.862496,0.641204
957,11026863,0.863415,0.642012
958,11037837,0.864258,0.64295
959,11049279,0.864788,0.644082
960,11060138,0.865319,0.64566
961,11070866,0.865859,0.647279
962,11082708,0.866458,0.648739
963,11093580,0.867001,0.650189
964,11104015,0.86752,0.651494
965,11115912,0.867949,0.652331
966,11126872,0.867956,0.653009
967,11137546,0.867969,0.653687
968,11149384,0.868078,0.654508
969,11160189,0.868356,0.655045
970,11170740,0.868597,0.655289
971,11182617,0.868634,0.655443
972,11193539,0.868755,0.655534
973,11204106,0.86877,0.655583
974,11215791,0.868877,0.655826
975,11226933,0.869148,0.655867
976,11237229,0.869462,0.656004
977,11249154,0.869737,0.656331
978,11260124,0.869742,0.656975
979,11271094,0.869737,0.657296
980,11282470,0.869737,0.657366
981,11293183,0.869789,0.657149
982,11304142,0.869795,0.657091
983,11315718,0.869989,0.657072
984,11326740,0.87006,0.657385
985,11337542,0.870051,0.657752
986,11349137,0.869849,0.657908
987,11359965,0.869913,0.658001
988,11370486,0.870141,0.658181
989,11382272,0.870569,0.658642
990,11393182,0.870267,0.659132
991,11403869,0.866573,0.659099
992,11415951,0.853518,0.657832
993,11426627,0.823592,0.656081
994,11437339,0.784039,0.654164
995,11449186,0.746331,0.652787
996,11460145,0.714338,0.651419
997,11470858,0.68747,0.649925
998,11482534,0.665576,0.648582
999,11493370,0.64722,0.64751
1000,11503967,0.632021,0.646813
1001,11515650,0.619358,0.64617
1002,11526765,0.608895,0.645458
1003,11537093,0.599831,0.644668
1004,11549214,0.592115,0.643686
1005,11559855,0.584811,0.642866
1006,11570641,0.578604,0.641984
1007,11582343,0.572974,0.641229
1008,11593021,0.56936,0.640223
1009,11604048,0.566274,0.6396
1010,11615798,0.56349,0.639332
1011,11626688,0.559897,0.63939
1012,11637214,0.556784,0.639399
1013,11648992,0.554239,0.639006
1014,11659946,0.552133,0.638677
1015,11670375,0.550182,0.638256
1016,11682346,0.54841,0.637954
1017,11693033,0.546765,0.637579
1018,11703677,0.545282,0.637201
1019,11715529,0.544077,0.637133
1020,11726472,0.543535,0.63722
1021,11737064,0.543018,0.63755
1022,11748996,0.542165,0.637602
1023,11759839,0.541046,0.637408
1024,11770342,0.540019,0.637223
1025,11782392,0.5394,0.636867
1026,11793162,0.538764,0.63658
1027,11803453,0.538307,0.636077
1028,11815846,0.536618,0.63593
1029,11826466,0.531389,0.635949
1030,11836980,0.517417,0.635918
1031,11849011,0.495617,0.635825
1032,11859719,0.474229,0.63534
1033,11870410,0.45494,0.635055
1034,11882271,0.439567,0.634547
1035,11892970,0.425728,0.63412
1036,11903729,0.413946,0.633774
1037,11915423,0.403333,0.63359
1038,11926389,0.394468,0.633177
1039,11936851,0.386728,0.63272
1040,11948978,0.379817,0.632052
1041,11959466,0.373947,0.631103
1042,11970313,0.368927,0.63026
1043,11981961,0.365376,0.630182
1044,11992877,0.362157,0.630279
1045,12003628,0.359326,0.630509
1046,12015567,0.356618,0.630468
1047,12026485,0.354047,0.630693
1048,12036975,0.351684,0.630888
1049,12048600,0.349554,0.631152
1050,12059623,0.347488,0.631368
1051,12070733,0.345516,0.631485
1052,12081957,0.343643,0.631575
1053,12092929,0.341985,0.632073
1054,12103432,0.340463,0.632672
1055,12115215,0.339129,0.632976
1056,12126075,0.338065,0.632925
1057,12137019,0.337327,0.632667
1058,12148622,0.336719,0.632645
1059,12159609,0.335935,0.632364
1060,12170171,0.334975,0.632167
1061,12182100,0.334346,0.631919
1062,12193145,0.334228,0.631915
1063,12203478,0.334265,0.631807
1064,12215228,0.333853,0.631469
1065,12226137,0.333491,0.630982
1066,12236610,0.333169,0.630539
1067,12248717,0.33283,0.630301
1068,12259385,0.332817,0.630295
1069,12269835,0.336374,0.628466
1070,12281930,0.349691,0.620522
1071,12292853,0.380092,0.602442
1072,12303088,0.425878,0.57605
1073,12315353,0.472914,0.550032
1074,12326153,0.514794,0.526031
1075,12336692,0.548663,0.504664
1076,12348569,0.577165,0.48614
1077,12359440,0.600321,0.471172
1078,12369791,0.619383,0.45878
1079,12381935,0.635183,0.448408
1080,12392809,0.648499,0.43956
1081,12403265,0.659675,0.432359
1082,12414958,0.668939,0.425901
1083,12426019,0.676477,0.420211
1084,12436690,0.6831,0.415045
1085,12448368,0.688963,0.410454
1086,12459298,0.693569,0.406658
1087,12469675,0.697591,0.403376
1088,12481917,0.701175,0.400832
1089,12492564,0.704409,0.399004
1090,12503448,0.707174,0.397663
1091,12514950,0.709418,0.396326
1092,12525920,0.712215,0.394753
1093,12536676,0.714823,0.393164
1094,12548303,0.717417,0.391911
1095,12559037,0.718825,0.390886
1096,12569863,0.719944,0.390209
1097,12582139,0.721093,0.389301
1098,12592415,0.725118,0.385033
1099,12603160,0.731436,0.376396
1100,12614876,0.741475,0.359568
1101,12625947,0.751489,0.342558
1102,12636358,0.760544,0.327717
1103,12648354,0.768757,0.315114
1104,12659252,0.775011,0.304525
1105,12669984,0.780424,0.295641
1106,12681559,0.78502,0.288519
1107,12692580,0.790122,0.281989
1108,12703113,0.794698,0.275924
1109,12714975,0.798639,0.270276
1110,12725833,0.802192,0.264907
1111,12736531,0.805408,0.260284
1112,12748452,0.808457,0.256209
1113,12759123,0.810803,0.253135
1114,12769548,0.812828,0.250445
1115,12781560,0.814634,0.248084
1116,12792526,0.816166,0.245545
1117,12803020,0.817595,0.243229
1118,12814927,0.818892,0.240884
1119,12825990,0.820458,0.238591
1120,12836235,0.821877,0.236641
1121,12848084,0.823136,0.235099
1122,12859001,0.82436,0.233479
1123,12869448,0.825448,0.232171
1124,12881322,0.826476,0.230931
1125,12892442,0.827248,0.23016
1126,12902843,0.827976,0.229251
1127,12914690,0.828698,0.228545
1128,12925657,0.829412,0.227915
1129,12936210,0.830183,0.227257
1130,12948000,0.83096,0.22667
1131,12958932,0.831599,0.226232
1132,12969677,0.832161,0.226077
1133,12981360,0.832664,0.225982
1134,12992519,0.833202,0.225689
1135,13002710,0.833673,0.225435
1136,13014614,0.834094,0.225249
1137,13025722,0.834407,0.225371
1138,13036326,0.834657,0.225477
1139,13047958,0.834778,0.225527
1140,13058900,0.832805,0.224283
1141,13069418,0.824196,0.221039
1142,13081413,0.804217,0.216366
1143,13092410,0.775337,0.211587
1144,13102877,0.745317,0.207347
1145,13114605,0.720027,0.203112
1146,13125624,0.697969,0.199033
1147,13136054,0.679071,0.195074
1148,13147848,0.662827,0.191888
1149,13158799,0.649383,0.188887
1150,13169330,0.637997,0.186172
1151,13181297,0.628367,0.183471
1152,13191841,0.620058,0.181069
1153,13202690,0.612868,0.17889
1154,13214643,0.606684,0.176548
1155,13225141,0.600694,0.174654
1156,13235953,0.595474,0.172771
1157,13247881,0.590873,0.170997
1158,13258697,0.587516,0.168754
1159,13269361,0.584373,0.166489
1160,13281208,0.581076,0.164473
1161,13292084,0.57795,0.163263
1162,13302559,0.575238,0.162277
1163,13314354,0.570421,0.162084
1164,13325398,0.557586,0.161778
1165,13336117,0.529472,0.16214
1166,13348478,0.490353,0.161673
1167,13358726,0.446641,0.161449
1168,13369403,0.405537,0.161482
1169,13381139,0.37293,0.161656
1170,13392111,0.346104,0.161688
1171,13402572,0.324608,0.161818
1172,13414548,0.30717,0.161561
1173,13425460,0.293219,0.161259
1174,13435745,0.28144,0.16084
1175,13447545,0.270975,0.160736
1176,13458616,0.262595,0.160634
1177,13469181,0.25567,0.160613
1178,13480989,0.25025,0.160618
1179,13492128,0.244918,0.160475
1180,13502544,0.240185,0.160275
1181,13514321,0.235774,0.159733
1182,13525318,0.232546,0.15904
1183,13535693,0.229712,0.158249
1184,13547698,0.227132,0.157727
1185,13558660,0.22442,0.157773
1186,13569183,0.22218,0.158082
1187,13580847,0.220192,0.158328
1188,13592051,0.218572,0.1584
1189,13602414,0.217082,0.158332
1190,13614369,0.215593,0.158309
1191,13625576,0.214066,0.158125
1192,13635987,0.2127,0.157914
1193,13647583,0.211538,0.157777
1194,13658501,0.210362,0.15787
1195,13669052,0.209268,0.158066
1196,13681103,0.208401,0.15854
1197,13691840,0.207715,0.158959
1198,13702521,0.207066,0.159253
1199,13714253,0.206439,0.159317
1200,13725101,0.20584,0.159019
1201,13735891,0.205217,0.158843
1202,13747620,0.204728,0.1588
1203,13758541,0.204207,0.159292
1204,13769249,0.20368,0.159727
1205,13780840,0.202962,0.159867
1206,13791752,0.202557,0.159652
1207,13802461,0.202216,0.159381
1208,13813926,0.201942,0.159503
1209,13825053,0.201558,0.159678
1210,13835819,0.201264,0.159761
1211,13847276,0.201031,0.159471
1212,13858354,0.20071,0.159268
1213,13869114,0.200417,0.159096
1214,13881118,0.200124,0.158882
1215,13891761,0.199842,0.158728
1216,13902563,0.200826,0.160063
1217,13914192,0.206904,0.165684
1218,13925100,0.220157,0.17836
1219,13935509,0.237646,0.193474
1220,13947422,0.254628,0.208728
1221,13958341,0.269423,0.221274
1222,13968883,0.282565,0.232638
1223,13980591,0.293617,0.242097
1224,13991678,0.303204,0.250109
1225,14002394,0.311711,0.257185
1226,14014055,0.319346,0.26322
1227,14025340,0.326004,0.268514
1228,14035525,0.331943,0.272802
1229,14047266,0.336997,0.276694
1230,14058385,0.341842,0.279871
1231,14068745,0.346082,0.283049
1232,14080611,0.349687,0.285944
1233,14091628,0.352852,0.28915
1234,14102325,0.355725,0.292027
1235,14114090,0.358542,0.294851
1236,14124985,0.360956,0.297336
1237,14135364,0.363075,0.299575
1238,14147384,0.364948,0.301329
1239,14158237,0.366439,0.302757
1240,14168733,0.367903,0.304016
1241,14180731,0.369412,0.305531
1242,14191451,0.370901,0.307247
1243,14201858,0.372288,0.308675
1244,14213756,0.373272,0.309505
1245,14225171,0.374378,0.309924
1246,14235265,0.37745,0.311304
1247,14247046,0.386627,0.314102
1248,14258359,0.403566,0.317805
1249,14268638,0.423649,0.322047
1250,14280512,0.441849,0.326967
1251,14291509,0.456691,0.332013
1252,14302000,0.469472,0.336832
1253,14313750,0.48066,0.340925
1254,14324878,0.490041,0.344709
1255,14335220,0.498424,0.347915
1256,14347367,0.505367,0.350612
1257,14358085,0.511607,0.3531
1258,14368539,0.51707,0.355364
1259,14380434,0.521742,0.357719
1260,14391509,0.52642,0.359661
1261,14402157,0.530672,0.361422
1262,14414241,0.534513,0.362842
1263,14424781,0.537896,0.363976
1264,14435401,0.540933,0.365106
1265,14447834,0.543806,0.366382
1266,14458063,0.545671,0.36827
1267,14468700,0.54735,0.370056
1268,14480565,0.548792,0.371517
1269,14491267,0.551139,0.372831
1270,14502175,0.557532,0.376404
1271,14513734,0.573145,0.38306
1272,14524723,0.599012,0.393841
1273,14535324,0.628878,0.406017
1274,14546920,0.654794,0.417713
1275,14558100,0.676647,0.427111
1276,14568493,0.695226,0.435032
1277,14580209,0.710748,0.442477
1278,14591449,0.723751,0.449521
1279,14601674,0.734995,0.456027
1280,14613673,0.7444,0.461538
1281,14624776,0.753074,0.46615
1282,14634940,0.760704,0.470262
1283,14646853,0.767559,0.473993
1284,14657819,0.772789,0.477798
1285,14668565,0.777144,0.481587
1286,14680344,0.780699,0.485324
1287,14691039,0.783977,0.488812
1288,14701609,0.786922,0.491815
1289,14713599,0.78996,0.494431
1290,14724401,0.792834,0.496485
1291,14734831,0.79532,0.498272
1292,14746965,0.797268,0.49962
1293,14757694,0.798759,0.500967
1294,14768237,0.800185,0.502416
1295,14780123,0.801299,0.503686
1296,14791116,0.800911,0.504111
1297,14801489,0.799378,0.503708
1298,14813261,0.797245,0.503128
1299,14824442,0.795367,0.502301
1300,14834862,0.793518,0.501331
1301,14846656,0.791837,0.500417
1302,14857567,0.79028,0.500007
1303,14868157,0.788921,0.499927
1304,14880144,0.787645,0.499825
1305,14890928,0.786477,0.49956
1306,14901659,0.785381,0.499132
1307,14913723,0.784287,0.498482
1308,14924239,0.783231,0.497866
1309,14935271,0.782194,0.497274
1310,14946744,0.7814,0.497142
1311,14957807,0.780567,0.497036
1312,14968316,0.779707,0.496957
1313,14979817,0.77847,0.496534
1314,14990982,0.777265,0.496341
1315,15001565,0.776316,0.49629
1316,15013212,0.775773,0.496692
1317,15024319,0.775376,0.497113
1318,15034910,0.774902,0.497321
1319,15046642,0.771054,0.497857
1320,15057566,0.757559,0.498906
1321,15067869,0.730009,0.501019
1322,15079920,0.699293,0.503437
1323,15090901,0.671825,0.50622
1324,15101334,0.648925,0.508747
1325,15113082,0.629769,0.511001
1326,15123992,0.613092,0.513057
1327,15134548,0.599004,0.515074
1328,15146539,0.586286,0.517031
1329,15157417,0.575848,0.51864
1330,15167907,0.56693,0.520196
1331,15179880,0.559206,0.521682
1332,15190723,0.552484,0.523505
1333,15201458,0.546599,0.524967
1334,15213079,0.541619,0.525968
1335,15224133,0.536978,0.526713
1336,15234730,0.532933,0.527273
1337,15246459,0.529264,0.527825
1338,15257242,0.526354,0.528204
1339,15267827,0.52358,0.52868
1340,15279984,0.521251,0.529135
1341,15290569,0.518961,0.529452
1342,15301442,0.51695,0.529648
1343,15313426,0.515092,0.529742
1344,15323971,0.513191,0.529612
1345,15334758,0.51169,0.529513
1346,15347329,0.510478,0.529552
1347,15357512,0.509557,0.529884
1348,15367710,0.508563,0.530083
1349,15379860,0.507314,0.530303
1350,15390615,0.506482,0.530566
1351,15401137,0.50573,0.5309
1352,15412919,0.505264,0.53113
1353,15424405,0.50499,0.531357
1354,15434457,0.504865,0.531731
1355,15446252,0.504762,0.532042
1356,15457450,0.504361,0.532121
1357,15467771,0.503961,0.53186
1358,15479497,0.503589,0.531562
1359,15490633,0.503158,0.531444
1360,15501240,0.502732,0.531523
1361,15512873,0.50228,0.531568
1362,15523756,0.501781,0.531378
1363,15534496,0.501351,0.531147
1364,15546280,0.501056,0.530782
1365,15557142,0.500883,0.530685
1366,15567778,0.500686,0.530554
1367,15579480,0.500326,0.530433
1368,15590746,0.499829,0.53007
1369,15601142,0.499337,0.529376
1370,15613387,0.498948,0.528738
1371,15623929,0.498377,0.528134
1372,15634228,0.497871,0.527846
1373,15646098,0.497497,0.527347
1374,15657095,0.497409,0.52668
1375,15667781,0.497644,0.526311
1376,15679401,0.498963,0.526779
1377,15690570,0.501566,0.528184
1378,15701333,0.505132,0.529887
1379,15712665,0.508473,0.531448
1380,15723921,0.51175,0.533277
1381,15734133,0.514753,0.535053
1382,15746369,0.517411,0.536658
1383,15757131,0.519944,0.537639
1384,15767861,0.522243,0.538634
1385,15779332,0.524581,0.53979
1386,15790449,0.526562,0.541426
1387,15801001,0.528487,0.542988
1388,15813342,0.530015,0.544119
1389,15823961,0.531464,0.545014
1390,15834305,0.532795,0.545876
1391,15845924,0.534094,0.546911
1392,15857001,0.535236,0.547917
1393,15867597,0.536207,0.548866
1394,15879379,0.53701,0.549866
1395,15890238,0.537762,0.551085
1396,15900927,0.538421,0.552125
1397,15912699,0.539064,0.552963
1398,15923484,0.539535,0.553667
1399,15934034,0.539997,0.554329
1400,15946022,0.540358,0.554989
1401,15957067,0.540693,0.555602
1402,15967434,0.540142,0.556391
1403,15979169,0.538816,0.55727
1404,15990251,0.536786,0.557843
1405,16000834,0.534972,0.558551
1406,16012653,0.533266,0.559218
1407,16023585,0.531657,0.560064
1408,16034050,0.530203,0.56059
1409,16045891,0.528871,0.561188
1410,16056889,0.527791,0.561733
1411,16067313,0.526714,0.562493
1412,16079376,0.525719,0.563112
1413,16090205,0.52453,0.563505
1414,16100676,0.523399,0.564147
1415,16112314,0.522358,0.564868
1416,16123398,0.521418,0.565937
1417,16134097,0.520738,0.566502
1418,16145884,0.52006,0.567009
1419,16156849,0.51977,0.567451
1420,16167324,0.519386,0.567921
1421,16179067,0.519253,0.568699
1422,16190250,0.519026,0.56918
1423,16200477,0.51881,0.569776
1424,16212470,0.518541,0.57031
1425,16223565,0.518024,0.570943
1426,16233932,0.517558,0.57157
1427,16245855,0.517083,0.571982
1428,16256786,0.517067,0.572384
1429,16267267,0.517084,0.572709
1430,16278990,0.517084,0.573071
1431,16290049,0.516645,0.573547
1432,16300472,0.516194,0.573738
1433,16312354,0.515894,0.573665
1434,16323366,0.515529,0.573336
1435,16334079,0.515219,0.57323
1436,16345864,0.514831,0.573286
1437,16356810,0.514736,0.573359
1438,16367526,0.514712,0.573318
1439,16378930,0.514641,0.5733
1440,16389990,0.51489,0.573219
1441,16400701,0.515096,0.573146
1442,16412998,0.515194,0.572997
1443,16423226,0.515124,0.573089
1444,16433743,0.515021,0.573096
1445,16446563,0.515095,0.573122
1446,16456567,0.51515,0.572992
1447,16467565,0.515227,0.572933
1448,16479133,0.515142,0.572768
1449,16489909,0.514682,0.572551
1450,16500347,0.514185,0.572454
1451,16512338,0.513797,0.572622
1452,16523308,0.513715,0.5725
1453,16533699,0.513612,0.572349
1454,16545857,0.513505,0.572085
1455,16556457,0.513353,0.572182
1456,16567100,0.513288,0.57244
1457,16578850,0.513321,0.572747
1458,16589961,0.51321,0.572889
1459,16600472,0.512973,0.572818
1460,16612180,0.512651,0.572619
1461,16623385,0.51215,0.572314
1462,16633803,0.511805,0.57208
1463,16645628,0.51144,0.571702
1464,16656443,0.511403,0.57202
1465,16667201,0.51136,0.572175
1466,16678895,0.511332,0.572404
1467,16689810,0.511532,0.571872
1468,16700315,0.511684,0.571547
1469,16712168,0.511852,0.571166
1470,16723223,0.511969,0.571179
1471,16733724,0.512057,0.571068
1472,16745762,0.512114,0.571137
1473,16756490,0.512037,0.571249
