Reading, Time (micro), X Coord, Y Coord,
75650,854804123,0.444769,0.521171,
75651,854815139,0.444999,0.520797,
75652,854825475,0.445125,0.520089,
75653,854837413,0.445501,0.519733,
75654,854848547,0.445625,0.519213,
75655,854858851,0.445709,0.518738,
75656,854870688,0.44581,0.518232,
75657,854881835,0.446261,0.517791,
75658,854892078,0.446789,0.517597,
75659,854903964,0.447232,0.517319,
75660,854915076,0.447454,0.517225,
75661,854925432,0.447572,0.517217,
75662,854937326,0.447438,0.517112,
75663,854948442,0.44692,0.517263,
75664,854958776,0.446421,0.517416,
75665,854970539,0.446926,0.516027,
75666,854981766,0.449328,0.512004,
75667,854992049,0.453055,0.504659,
75668,855003857,0.456212,0.497145,
75669,855014900,0.459113,0.489944,
75670,855025326,0.461727,0.483926,
75671,855037176,0.464739,0.479012,
75672,855048313,0.467601,0.475147,
75673,855058710,0.470182,0.471387,
75674,855070540,0.472423,0.467722,
75675,855081543,0.474067,0.463533,
75676,855092009,0.475461,0.459793,
75677,855103758,0.476785,0.455976,
75678,855114809,0.477994,0.452702,
75679,855125249,0.479418,0.44967,
75680,855137080,0.480828,0.447339,
75681,855148281,0.482249,0.445833,
75682,855158675,0.483392,0.444459,
75683,855170424,0.484337,0.44297,
75684,855181547,0.485132,0.441052,
75685,855191907,0.485899,0.43921,
75686,855203716,0.486521,0.437697,
75687,855214870,0.487368,0.436535,
75688,855225193,0.488172,0.435482,
75689,855237020,0.488831,0.434171,
75690,855248196,0.489463,0.43289,
75691,855258450,0.490035,0.431781,
75692,855270380,0.490655,0.430943,
75693,855281482,0.491158,0.429923,
75694,855291878,0.491608,0.428984,
75695,855303693,0.492034,0.428078,
75696,855314673,0.492473,0.427456,
75697,855325161,0.492983,0.426666,
75698,855336992,0.493603,0.426065,
75699,855348065,0.494278,0.425445,
75700,855358450,0.494963,0.424852,
75701,855370407,0.495596,0.424479,
75702,855381419,0.496183,0.424049,
75703,855391682,0.496655,0.423784,
75704,855403587,0.496978,0.423579,
75705,855414811,0.497181,0.423477,
75706,855425022,0.49737,0.423664,
75707,855436864,0.497407,0.423677,
75708,855448009,0.49747,0.423809,
75709,855458377,0.497525,0.423897,
75710,855470292,0.497735,0.424145,
75711,855481341,0.497932,0.424605,
75712,855491703,0.498031,0.424879,
75713,855503621,0.498135,0.425088,
75714,855514757,0.498204,0.424965,
75715,855525016,0.498299,0.425115,
75716,855536826,0.498316,0.42538,
75717,855548043,0.49835,0.425757,
75718,855558356,0.498443,0.426107,
75719,855570202,0.49861,0.426519,
75720,855581422,0.498784,0.426883,
75721,855591614,0.498962,0.427053,
75722,855603503,0.499276,0.427005,
75723,855614675,0.499421,0.427007,
75724,855624922,0.499505,0.42698,
75725,855636872,0.499295,0.426849,
75726,855648011,0.499105,0.426735,
75727,855658252,0.498911,0.426798,
75728,855670247,0.49886,0.426961,
75729,855681257,0.498885,0.427133,
75730,855691681,0.499,0.427238,
75731,855703477,0.499128,0.427481,
75732,855714656,0.498998,0.427551,
75733,855724873,0.498705,0.427625,
75734,855736832,0.498421,0.427563,
75735,855747789,0.498408,0.427635,
75736,855758214,0.498548,0.427815,
75737,855770183,0.49855,0.42795,
75738,855781241,0.498391,0.428088,
75739,855791526,0.498102,0.428071,
75740,855803489,0.497766,0.428035,
75741,855814645,0.497576,0.42759,
75742,855824970,0.497542,0.427259,
75743,855836833,0.497699,0.427057,
75744,855847960,0.497954,0.42722,
75745,855858286,0.498164,0.427417,
75746,855870144,0.498309,0.427552,
75747,855881211,0.498318,0.427659,
75748,855891474,0.498298,0.427697,
75749,855903359,0.498302,0.427612,
75750,855914422,0.49832,0.42759,
75751,855924834,0.498337,0.427566,
75752,855936762,0.498356,0.427733,
75753,855947886,0.498404,0.427679,
75754,855958278,0.498481,0.427387,
75755,855970006,0.498412,0.42671,
75756,855981144,0.498363,0.426114,
75757,855991560,0.498181,0.425546,
75758,856003378,0.497996,0.424912,
75759,856014532,0.497984,0.424214,
75760,856024894,0.498077,0.423599,
75761,856036707,0.498185,0.423354,
75762,856047711,0.497985,0.423235,
75763,856058162,0.497737,0.42323,
75764,856069863,0.497848,0.423136,
75765,856081106,0.498107,0.422895,
75766,856091481,0.498394,0.422483,
75767,856103182,0.498644,0.422202,
75768,856114366,0.498831,0.421954,
75769,856124905,0.498952,0.421778,
75770,856136557,0.498847,0.421493,
75771,856147805,0.498774,0.421257,
75772,856158166,0.498671,0.420992,
75773,856169971,0.498384,0.420758,
75774,856180982,0.498082,0.420524,
75775,856191390,0.497793,0.420559,
75776,856203163,0.497941,0.420778,
75777,856214376,0.498179,0.421,
75778,856224752,0.498559,0.420992,
75779,856236616,0.498676,0.420909,
75780,856247673,0.498848,0.420789,
75781,856258002,0.499073,0.420817,
75782,856269812,0.499047,0.420399,
75783,856280964,0.499068,0.419926,
75784,856291228,0.49849,0.4192,
75785,856303194,0.496597,0.417746,
75786,856314280,0.491643,0.415395,
75787,856324703,0.48461,0.412296,
75788,856336514,0.477113,0.409049,
75789,856347594,0.470596,0.405917,
75790,856357931,0.464899,0.402919,
75791,856369861,0.459543,0.400321,
75792,856380976,0.454781,0.397949,
75793,856391227,0.450498,0.395818,
75794,856403059,0.446735,0.39424,
75795,856414266,0.442932,0.393099,
75796,856424611,0.439313,0.391976,
75797,856436376,0.435927,0.390448,
75798,856447473,0.43318,0.388783,
75799,856457876,0.430708,0.387258,
75800,856469784,0.428344,0.386143,
75801,856480844,0.426107,0.385019,
75802,856491194,0.424025,0.384177,
75803,856503135,0.422306,0.383205,
75804,856514185,0.420865,0.382555,
75805,856524477,0.419508,0.381917,
75806,856536375,0.418172,0.381766,
75807,856547538,0.416573,0.381713,
75808,856557814,0.415142,0.38178,
75809,856569594,0.413821,0.381843,
75810,856580903,0.412917,0.3818,
75811,856591067,0.412159,0.381799,
75812,856602964,0.41175,0.381534,
75813,856614154,0.411031,0.381337,
75814,856624359,0.410304,0.381028,
75815,856636376,0.409332,0.380778,
75816,856647498,0.408766,0.380514,
75817,856657730,0.408287,0.380448,
75818,856669673,0.407929,0.380404,
75819,856680844,0.407557,0.380542,
75820,856691031,0.407078,0.380697,
75821,856702944,0.40658,0.380859,
75822,856714118,0.405545,0.381633,
75823,856724413,0.404711,0.382298,
75824,856736259,0.40362,0.383028,
75825,856747444,0.403194,0.383113,
75826,856757748,0.402791,0.383258,
75827,856769626,0.402632,0.383207,
75828,856780660,0.401657,0.383856,
75829,856790875,0.399539,0.385614,
75830,856802881,0.396048,0.388766,
75831,856814069,0.391737,0.393001,
75832,856824551,0.387598,0.397816,
75833,856836201,0.383886,0.402853,
75834,856847432,0.38037,0.408113,
75835,856857739,0.377181,0.413114,
75836,856869472,0.374331,0.417397,
75837,856880610,0.371985,0.420453,
75838,856890903,0.369895,0.423058,
75839,856902867,0.367944,0.42556,
75840,856913994,0.366448,0.42798,
75841,856924324,0.365,0.430416,
75842,856936127,0.363569,0.432893,
75843,856947347,0.362075,0.435098,
75844,856957610,0.360774,0.436808,
75845,856969475,0.359445,0.438228,
75846,856980601,0.358129,0.439588,
75847,856990998,0.356824,0.440853,
75848,857002854,0.355901,0.441953,
75849,857013919,0.354838,0.443262,
75850,857024249,0.354012,0.444484,
75851,857036061,0.353248,0.445596,
75852,857047293,0.352332,0.446826,
75853,857057632,0.351502,0.447798,
75854,857069478,0.350665,0.448691,
75855,857080619,0.350562,0.448855,
75856,857090994,0.350375,0.449245,
75857,857102744,0.35034,0.449756,
75858,857113955,0.349882,0.450416,
75859,857124203,0.349424,0.450628,
75860,857135997,0.348864,0.450593,
75861,857147239,0.348446,0.450547,
75862,857157542,0.348216,0.450836,
75863,857169399,0.348171,0.45138,
75864,857180744,0.348101,0.452004,
75865,857190965,0.347947,0.452453,
75866,857202573,0.347677,0.452532,
75867,857213897,0.347482,0.452664,
75868,857224220,0.347408,0.452843,
75869,857235944,0.347507,0.453255,
75870,857247144,0.347542,0.453652,
75871,857257534,0.347535,0.453967,
75872,857269338,0.347423,0.454285,
75873,857280468,0.347771,0.454228,
75874,857290913,0.348105,0.454044,
75875,857302636,0.348397,0.453959,
75876,857313945,0.348679,0.453837,
75877,857324087,0.348942,0.453944,
75878,857335918,0.349078,0.453737,
75879,857347019,0.348968,0.453721,
75880,857357551,0.34884,0.453519,
75881,857369214,0.348931,0.453366,
75882,857380489,0.349217,0.452978,
75883,857390848,0.349535,0.452654,
75884,857402584,0.349789,0.452502,
75885,857413753,0.34977,0.452887,
75886,857424200,0.349775,0.453536,
75887,857435909,0.35006,0.4542,
75888,857447137,0.350486,0.454721,
75889,857457377,0.35083,0.455027,
75890,857469194,0.350973,0.455259,
75891,857480400,0.350873,0.455497,
75892,857490675,0.350866,0.455508,
75893,857502450,0.350847,0.455591,
75894,857513678,0.350816,0.455978,
75895,857524006,0.350708,0.456257,
75896,857535817,0.350658,0.456554,
75897,857546980,0.350775,0.456371,
75898,857557472,0.350928,0.456446,
75899,857569246,0.352091,0.45624,
75900,857580412,0.35597,0.456187,
75901,857590763,0.362771,0.456249,
75902,857602465,0.37139,0.456921,
75903,857613646,0.378949,0.457754,
75904,857623903,0.385744,0.45845,
75905,857635729,0.391442,0.459008,
75906,857646918,0.396476,0.459445,
75907,857657245,0.401043,0.459965,
75908,857669155,0.405647,0.460527,
75909,857680348,0.409868,0.460829,
75910,857690573,0.413613,0.461019,
75911,857702409,0.416523,0.460942,
75912,857713623,0.418878,0.461275,
75913,857724019,0.420903,0.461627,
75914,857735609,0.423138,0.462199,
75915,857746955,0.4253,0.462388,
75916,857757328,0.427382,0.462603,
75917,857769049,0.429054,0.462991,
75918,857780343,0.430818,0.463288,
75919,857790583,0.432364,0.463532,
75920,857802333,0.433838,0.463454,
75921,857813511,0.435182,0.463269,
75922,857823857,0.436473,0.463179,
75923,857835652,0.437403,0.462873,
75924,857846892,0.438388,0.462601,
75925,857857157,0.43918,0.462267,
75926,857868907,0.439977,0.461952,
75927,857880120,0.440746,0.461695,
75928,857890412,0.441533,0.461372,
75929,857902342,0.442101,0.461224,
75930,857913539,0.442478,0.461002,
75931,857923845,0.442776,0.460833,
75932,857935584,0.443191,0.460689,
75933,857946891,0.443132,0.460324,
75934,857957191,0.44245,0.455703,
75935,857969101,0.440817,0.441106,
75936,857980181,0.439155,0.411239,
75937,857990527,0.437053,0.376428,
75938,858002220,0.434913,0.343953,
75939,858013519,0.432385,0.317549,
75940,858023807,0.430137,0.295078,
75941,858035521,0.428138,0.275835,
75942,858046706,0.426377,0.259346,
75943,858057123,0.42485,0.245744,
75944,858068938,0.42334,0.234105,
75945,858080075,0.422022,0.22446,
75946,858090411,0.420871,0.216175,
75947,858102158,0.419726,0.209018,
75948,858113320,0.418819,0.202664,
75949,858123701,0.418007,0.197145,
75950,858135496,0.41719,0.192469,
75951,858146835,0.416349,0.188234,
75952,858157023,0.41556,0.184725,
75953,858168901,0.415071,0.181534,
75954,858180131,0.414404,0.178975,
75955,858190328,0.413762,0.176609,
75956,858202128,0.413177,0.174449,
75957,858213507,0.412494,0.171946,
75958,858223718,0.411289,0.169293,
75959,858235456,0.409535,0.166349,
75960,858246676,0.407672,0.163225,
75961,858257053,0.406062,0.160215,
75962,858268745,0.404513,0.157367,
75963,858279979,0.402887,0.155387,
75964,858290352,0.401292,0.153721,
75965,858301969,0.399695,0.152483,
75966,858313293,0.39814,0.150901,
75967,858323681,0.396657,0.149174,
75968,858335405,0.395295,0.146978,
75969,858346667,0.394381,0.145029,
75970,858356938,0.393657,0.143016,
75971,858368736,0.393157,0.141271,
75972,858379994,0.392642,0.139539,
75973,858390240,0.392051,0.137904,
75974,858402013,0.391165,0.136277,
75975,858413291,0.390352,0.13483,
75976,858423611,0.389688,0.133765,
75977,858435373,0.389342,0.133006,
75978,858446545,0.389166,0.132549,
75979,858456888,0.389075,0.132387,
75980,858468676,0.388923,0.132434,
75981,858479886,0.388689,0.132722,
75982,858490267,0.388434,0.133209,
75983,858502039,0.388219,0.133652,
75984,858513309,0.388008,0.133929,
75985,858523501,0.387802,0.134013,
75986,858535364,0.387504,0.134183,
75987,858546522,0.387235,0.134337,
75988,858556850,0.386994,0.134512,
75989,858568688,0.386855,0.134725,
75990,858579881,0.386816,0.134879,
75991,858590117,0.386698,0.135103,
75992,858601882,0.386611,0.134988,
75993,858612670,0.385916,0.135022,
75994,858622010,0.384786,0.134016,
75995,858633286,0.422003,0.140843,
75996,858734412,0.348075,0.23742,
75997,858745978,0.350906,0.231824,
75998,858756860,0.355413,0.227283,
75999,858768439,0.363228,0.217395,
76000,858779704,0.370384,0.211379,
76001,858790038,0.37691,0.204099,
76002,858801749,0.382838,0.195717,
76003,858813118,0.387909,0.188869,
76004,858823332,0.392287,0.183213,
76005,858835139,0.395925,0.179044,
76006,858846375,0.399312,0.175491,
76007,858856666,0.40247,0.172288,
76008,858868389,0.405426,0.169315,
76009,858879716,0.408245,0.166706,
76010,858889912,0.410926,0.164357,
76011,858901670,0.413426,0.161938,
76012,858912936,0.415639,0.159341,
76013,858923219,0.417589,0.157421,
76014,858935044,0.419605,0.155917,
76015,858946164,0.421779,0.155016,
76016,858956566,0.423852,0.153968,
76017,858968379,0.425372,0.152884,
76018,858979611,0.42656,0.151653,
76019,858989855,0.427629,0.15064,
76020,859001698,0.428725,0.149666,
76021,859013055,0.430389,0.149112,
76022,859023163,0.434174,0.148282,
76023,859035030,0.440649,0.147964,
76024,859046353,0.448396,0.147262,
76025,859056539,0.455349,0.146662,
76026,859068433,0.46147,0.145844,
76027,859079510,0.467269,0.145624,
76028,859089822,0.47233,0.145429,
76029,859101698,0.477394,0.145694,
76030,859112973,0.482141,0.145604,
76031,859123120,0.486438,0.145465,
76032,859135016,0.490221,0.145032,
76033,859146230,0.493432,0.144606,
76034,859156517,0.496273,0.144036,
76035,859168263,0.498614,0.143545,
76036,859179572,0.500564,0.143027,
76037,859189656,0.502394,0.142625,
76038,859201553,0.504365,0.142125,
76039,859212783,0.506656,0.141597,
76040,859223049,0.508942,0.141145,
76041,859234934,0.51056,0.140722,
76042,859246052,0.511517,0.14044,
76043,859256345,0.512425,0.140355,
76044,859268177,0.513542,0.140255,
76045,859279500,0.514942,0.140483,
76046,859289762,0.516202,0.140724,
76047,859301513,0.517387,0.141107,
76048,859312681,0.518363,0.141436,
76049,859323149,0.519236,0.141748,
76050,859334936,0.521083,0.142022,
76051,859346075,0.524724,0.141993,
76052,859356418,0.529349,0.141973,
76053,859368295,0.534015,0.142066,
76054,859379440,0.53786,0.14229,
76055,859389624,0.541538,0.142428,
76056,859401517,0.544884,0.142552,
76057,859412710,0.548257,0.141999,
76058,859422875,0.551331,0.141383,
76059,859434876,0.554287,0.14068,
76060,859446022,0.556672,0.139938,
76061,859456322,0.558822,0.139415,
76062,859468186,0.560814,0.138859,
76063,859479434,0.562722,0.13882,
76064,859489679,0.564499,0.138856,
76065,859501438,0.566247,0.139229,
76066,859512793,0.567408,0.139653,
76067,859522863,0.568406,0.139754,
76068,859534737,0.569326,0.139631,
76069,859545934,0.570336,0.139342,
76070,859556325,0.57126,0.139389,
76071,859568012,0.571762,0.139442,
76072,859579267,0.572482,0.139368,
76073,859589602,0.573099,0.139028,
76074,859601478,0.573663,0.138684,
76075,859612633,0.574491,0.138211,
76076,859622949,0.575126,0.137746,
76077,859634629,0.573321,0.137326,
76078,859646130,0.566164,0.137469,
76079,859656299,0.553972,0.137755,
76080,859667949,0.540994,0.137783,
76081,859679386,0.529248,0.137631,
76082,859689509,0.519332,0.137452,
76083,859701242,0.510175,0.137529,
76084,859712578,0.502226,0.137659,
76085,859722868,0.49508,0.137547,
76086,859734639,0.488884,0.13762,
76087,859745873,0.483668,0.137702,
76088,859756116,0.479004,0.138039,
76089,859767900,0.474604,0.138192,
76090,859779174,0.470615,0.138423,
76091,859789454,0.467176,0.138334,
76092,859801248,0.464232,0.137995,
76093,859812395,0.461113,0.137388,
76094,859822851,0.458137,0.136813,
76095,859834572,0.455311,0.136294,
76096,859845956,0.453134,0.136113,
76097,859856031,0.451142,0.13616,
76098,859867897,0.449392,0.136367,
76099,859879114,0.447785,0.136569,
76100,859889470,0.44648,0.13689,
76101,859901214,0.445182,0.137351,
76102,859912473,0.444028,0.137718,
76103,859922717,0.442891,0.137709,
76104,859934438,0.441898,0.137507,
76105,859945786,0.440651,0.137451,
76106,859956129,0.439311,0.137486,
76107,859967857,0.438361,0.137714,
76108,859979153,0.437601,0.137809,
76109,859989389,0.436921,0.13813,
76110,860001192,0.43613,0.138521,
76111,860012397,0.43545,0.139189,
76112,860022680,0.434842,0.139665,
76113,860034421,0.434235,0.140016,
76114,860045684,0.433444,0.140023,
76115,860055950,0.432743,0.140002,
76116,860067777,0.432205,0.139993,
76117,860079057,0.431811,0.140114,
76118,860089269,0.431626,0.140328,
76119,860101102,0.432766,0.140215,
76120,860112237,0.435483,0.139342,
76121,860122570,0.43955,0.138164,
76122,860134360,0.443278,0.136903,
76123,860145688,0.446544,0.136079,
76124,860155968,0.449526,0.135346,
76125,860167641,0.452256,0.13467,
76126,860178946,0.454824,0.133822,
76127,860189272,0.457188,0.133006,
76128,860201065,0.459449,0.1322,
76129,860212243,0.461454,0.131664,
76130,860222569,0.463414,0.131285,
76131,860234248,0.46528,0.130927,
76132,860245685,0.467069,0.130402,
76133,860255894,0.468578,0.130005,
76134,860267667,0.469935,0.129517,
76135,860278906,0.471201,0.129081,
76136,860289195,0.472448,0.128518,
76137,860300979,0.473549,0.128005,
76138,860312346,0.474493,0.127527,
76139,860322481,0.475461,0.127102,
76140,860334229,0.476267,0.126782,
76141,860345639,0.477119,0.126394,
76142,860355845,0.478027,0.125828,
76143,860367521,0.479006,0.125465,
76144,860378785,0.479923,0.125271,
76145,860389096,0.480612,0.125207,
76146,860400967,0.481321,0.125121,
76147,860412216,0.482038,0.124875,
76148,860422371,0.482839,0.124635,
76149,860434184,0.483418,0.124222,
76150,860445539,0.483962,0.123736,
76151,860455687,0.48452,0.123076,
76152,860467656,0.485031,0.122643,
76153,860478905,0.485546,0.122663,
76154,860489015,0.485866,0.12277,
76155,860500887,0.486486,0.123119,
76156,860512090,0.487137,0.123332,
76157,860522320,0.487777,0.123426,
76158,860534298,0.488324,0.12314,
76159,860545327,0.488784,0.122557,
76160,860555648,0.489106,0.122163,
76161,860567540,0.489104,0.121972,
76162,860578698,0.488942,0.121939,
76163,860588867,0.489056,0.121879,
76164,860600748,0.490763,0.121514,
76165,860611946,0.493994,0.121262,
76166,860622261,0.498143,0.121155,
76167,860634070,0.501779,0.121149,
76168,860645265,0.504954,0.121213,
76169,860655666,0.507899,0.121253,
76170,860667511,0.510546,0.121505,
76171,860678699,0.513172,0.121643,
76172,860688901,0.515665,0.121741,
76173,860700776,0.518108,0.122052,
76174,860711891,0.520345,0.1222,
76175,860722191,0.522249,0.122396,
76176,860734081,0.524339,0.122925,
76177,860745358,0.526101,0.123604,
76178,860755628,0.527822,0.124206,
76179,860767429,0.529032,0.124451,
76180,860778554,0.530072,0.124743,
76181,860788879,0.530837,0.125003,
76182,860800806,0.531446,0.124911,
76183,860812011,0.53231,0.124703,
76184,860822186,0.533149,0.124661,
76185,860834116,0.533928,0.124905,
76186,860845222,0.534612,0.125277,
76187,860855508,0.535383,0.125592,
76188,860867477,0.536276,0.126119,
76189,860878506,0.536889,0.12678,
76190,860888834,0.537359,0.127271,
76191,860900670,0.537557,0.127696,
76192,860911940,0.538697,0.128016,
76193,860922222,0.540747,0.128596,
76194,860934034,0.54389,0.129392,
76195,860945177,0.546603,0.130291,
76196,860955632,0.54889,0.131233,
76197,860967220,0.550788,0.131875,
76198,860978503,0.552914,0.13223,
76199,860988850,0.555155,0.132349,
76200,861000541,0.557183,0.132271,
76201,861011893,0.558924,0.132333,
76202,861022106,0.560331,0.132611,
76203,861033901,0.561886,0.133203,
76204,861045155,0.563487,0.13374,
76205,861055368,0.564572,0.134024,
76206,861067323,0.562445,0.134733,
76207,861078478,0.552706,0.13754,
76208,861088789,0.535009,0.141558,
76209,861100534,0.51554,0.145851,
76210,861111875,0.498311,0.149366,
76211,861122044,0.48398,0.152302,
76212,861133853,0.471208,0.155137,
76213,861145114,0.459931,0.158259,
76214,861155462,0.450011,0.161109,
76215,861167193,0.441532,0.163802,
76216,861178636,0.434048,0.166106,
76217,861188802,0.427459,0.16823,
76218,861200532,0.421258,0.169744,
76219,861211949,0.415773,0.171231,
76220,861222015,0.410867,0.172678,
76221,861233769,0.406811,0.174113,
76222,861245259,0.402222,0.175836,
76223,861255451,0.396711,0.178057,
76224,861267069,0.390541,0.180832,
76225,861278428,0.384824,0.18312,
76226,861288718,0.379899,0.185143,
76227,861300364,0.375481,0.186756,
76228,861311893,0.371692,0.188216,
76229,861322114,0.368303,0.189673,
76230,861333723,0.36537,0.191052,
76231,861345246,0.362527,0.1926,
76232,861355339,0.359977,0.194258,
76233,861366955,0.357409,0.195782,
76234,861378529,0.354929,0.197261,
76235,861388753,0.352643,0.198151,
76236,861400317,0.35058,0.19888,
76237,861411714,0.349127,0.199276,
76238,861421910,0.347848,0.199876,
76239,861433742,0.346661,0.200669,
76240,861445134,0.345506,0.201486,
76241,861455198,0.344585,0.202006,
76242,861466960,0.343823,0.202491,
76243,861478278,0.343001,0.20277,
76244,861488492,0.342167,0.203265,
76245,861500261,0.341966,0.203691,
76246,861511528,0.343552,0.204431,
76247,861521824,0.347382,0.205116,
76248,861533656,0.352698,0.205546,
76249,861544852,0.357954,0.205623,
76250,861555105,0.362767,0.20566,
76251,861566891,0.367328,0.205796,
76252,861578280,0.371355,0.206314,
76253,861588358,0.375055,0.207024,
76254,861600154,0.378709,0.20785,
76255,861611522,0.38244,0.208041,
76256,861621728,0.385868,0.208071,
76257,861633461,0.388819,0.208162,
76258,861644784,0.391395,0.208436,
76259,861655085,0.393793,0.208696,
76260,861666892,0.396075,0.208834,
76261,861678185,0.39803,0.209144,
76262,861688436,0.39981,0.209481,
76263,861700118,0.401619,0.21014,
76264,861711354,0.403317,0.210651,
76265,861721716,0.404938,0.211105,
76266,861733565,0.406355,0.211254,
76267,861744741,0.40777,0.211397,
76268,861754974,0.409087,0.21161,
76269,861766872,0.410282,0.212081,
76270,861778122,0.411328,0.212736,
76271,861788352,0.412371,0.213283,
76272,861800070,0.415081,0.213793,
76273,861811453,0.421417,0.213684,
76274,861821692,0.431413,0.213437,
76275,861833482,0.442322,0.213266,
76276,861844777,0.451568,0.213067,
76277,861854995,0.459565,0.213156,
76278,861866893,0.46671,0.213088,
76279,861877957,0.473442,0.213434,
76280,861888139,0.479438,0.213638,
76281,861900054,0.484669,0.213987,
76282,861911423,0.489676,0.214079,
76283,861921523,0.494137,0.214168,
76284,861933475,0.498603,0.214336,
76285,861944556,0.502816,0.214383,
76286,861955030,0.506704,0.214242,
76287,861966676,0.509987,0.213805,
76288,861977908,0.51267,0.213607,
76289,861988133,0.51516,0.213661,
76290,862000051,0.517649,0.214057,
76291,862011340,0.519808,0.214417,
76292,862021614,0.521772,0.214859,
76293,862033262,0.523637,0.215043,
76294,862044543,0.525322,0.215105,
76295,862054749,0.526808,0.214988,
76296,862066747,0.527889,0.214859,
76297,862078000,0.528984,0.21463,
76298,862088122,0.530025,0.214539,
76299,862099981,0.531084,0.214617,
76300,862111194,0.532334,0.214808,
76301,862121474,0.534706,0.215135,
76302,862133280,0.53876,0.215547,
76303,862144542,0.543889,0.215872,
76304,862154770,0.548727,0.216166,
76305,862166511,0.5527,0.216286,
76306,862177945,0.55665,0.21682,
76307,862188140,0.560254,0.21719,
76308,862199879,0.563663,0.217538,
76309,862211168,0.566338,0.217598,
76310,862221522,0.568838,0.217944,
76311,862233226,0.571096,0.218078,
76312,862244593,0.573301,0.218339,
76313,862254691,0.575226,0.218351,
76314,862266408,0.576945,0.218587,
76315,862277694,0.578638,0.218569,
76316,862287963,0.580169,0.218643,
76317,862299873,0.582115,0.218847,
76318,862311350,0.584617,0.219099,
76319,862321354,0.587666,0.219401,
76320,862333192,0.590506,0.219714,
76321,862344489,0.592871,0.220515,
76322,862354855,0.595008,0.221316,
76323,862366409,0.596848,0.222037,
76324,862377872,0.598503,0.222353,
76325,862388020,0.599946,0.222543,
76326,862399772,0.601266,0.222442,
76327,862411067,0.602522,0.222336,
76328,862421245,0.602663,0.22264,
76329,862433114,0.59982,0.22398,
76330,862444515,0.592503,0.226483,
76331,862454539,0.58338,0.229016,
76332,862466437,0.575152,0.231468,
76333,862477729,0.568064,0.233701,
76334,862487907,0.561381,0.235752,
76335,862499761,0.555759,0.237933,
76336,862510992,0.550721,0.23997,
76337,862521169,0.546088,0.242048,
76338,862533101,0.541479,0.243456,
76339,862544439,0.537294,0.244612,
76340,862554549,0.533613,0.245595,
76341,862566360,0.530501,0.246558,
76342,862577691,0.527546,0.247283,
76343,862587834,0.524731,0.247949,
76344,862599739,0.52209,0.248553,
76345,862610893,0.519803,0.249224,
76346,862621134,0.517768,0.24978,
76347,862633043,0.515808,0.250593,
76348,862644247,0.513973,0.251521,
76349,862654484,0.512243,0.252507,
76350,862666393,0.510505,0.253098,
76351,862677636,0.508734,0.253657,
76352,862687737,0.507189,0.254238,
76353,862699614,0.506117,0.255077,
76354,862710851,0.505413,0.255543,
76355,862721116,0.504729,0.256039,
76356,862733052,0.503801,0.254793,
76357,862744232,0.502281,0.249754,
76358,862754398,0.500719,0.238814,
76359,862766161,0.499141,0.224918,
76360,862777710,0.4975,0.211721,
76361,862787856,0.495954,0.199739,
76362,862799674,0.494466,0.188022,
76363,862810936,0.493574,0.176943,
76364,862820971,0.492753,0.167191,
76365,862832856,0.491979,0.158593,
76366,862844250,0.491189,0.151,
76367,862854215,0.490459,0.144395,
76368,862866244,0.489809,0.138766,
76369,862877511,0.48905,0.13425,
76370,862887590,0.488331,0.129984,
76371,862899459,0.487855,0.126889,
76372,862910728,0.487416,0.124123,
76373,862921039,0.487041,0.12158,
76374,862932823,0.486296,0.11876,
76375,862943993,0.485682,0.116225,
76376,862954344,0.485043,0.114192,
76377,862966191,0.48476,0.112958,
76378,862977345,0.484206,0.111754,
76379,862987637,0.483586,0.110673,
76380,862999415,0.482858,0.11318,
76381,863010765,0.482352,0.122195,
76382,863020908,0.481657,0.138995,
76383,863032713,0.480669,0.154624,
76384,863044005,0.4797,0.167968,
76385,863054296,0.478765,0.179509,
76386,863066013,0.478187,0.190097,
76387,863077348,0.477344,0.20025,
76388,863087511,0.476638,0.209208,
76389,863099302,0.476106,0.217773,
76390,863110669,0.475677,0.225063,
76391,863121092,0.475269,0.231721,
76392,863132565,0.474946,0.237916,
76393,863143840,0.474867,0.243564,
76394,863154196,0.474887,0.248853,
76395,863165997,0.474686,0.252949,
76396,863177206,0.474397,0.256477,
76397,863187466,0.474028,0.259539,
76398,863199265,0.473967,0.262537,
76399,863210550,0.474382,0.264864,
76400,863220872,0.475115,0.266761,
76401,863232738,0.476037,0.268405,
76402,863243945,0.476754,0.270169,
76403,863254267,0.47745,0.272131,
76404,863265863,0.478082,0.27363,
76405,863277279,0.478493,0.274896,
76406,863287651,0.478936,0.275497,
76407,863299243,0.479257,0.276228,
76408,863310433,0.479733,0.276871,
76409,863320835,0.480191,0.277816,
76410,863332484,0.480592,0.2786,
76411,863343946,0.480812,0.279541,
76412,863354078,0.480932,0.280242,
76413,863365826,0.481104,0.280865,
76414,863377118,0.481254,0.281622,
76415,863387359,0.481425,0.282432,
76416,863399244,0.48143,0.283034,
76417,863410517,0.481688,0.282775,
76418,863420800,0.482047,0.282188,
76419,863432547,0.482631,0.281571,
76420,863443824,0.483067,0.281307,
76421,863454123,0.483415,0.281085,
76422,863465756,0.483873,0.280994,
76423,863477178,0.484364,0.281093,
76424,863487424,0.484913,0.281108,
76425,863499200,0.485212,0.280925,
